Area,ISO 3 code,Date,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change,Year,Month,Quarter,YearMonth,Adalah_Agregat,Adalah_Provisional
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,29.35,,,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,3.64,,,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,29.35,3.29,12.62,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,70.64,-1.25,-1.74,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,27.86,-1.7,-5.75,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,25.71,1.51,6.24,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,29.35,3.29,12.62,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,3.64,1.78,95.7,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,2.94,,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,42.79,,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,27.04,,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,19.24,,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,0.0,,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,0.82,,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,3.53,,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,3.01,,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,0.63,,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,2.94,0.48,19.51,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,42.78,0.45,1.06,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,27.04,-1.75,-6.08,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,19.24,0.96,5.25,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,0.0,0.0,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,0.82,0.05,6.49,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,3.53,0.07,2.02,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,3.01,1.47,95.45,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,0.63,0.31,96.88,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,99.99,2.04,2.08,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.4,0.21,17.65,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,55.35,-0.41,-0.74,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,16.99,-0.82,-4.6,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,1.25,0.13,11.61,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.4,0.21,17.65,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.15,0.08,114.29,2021,7,3,2021-07,True,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,567.56,-13.86,-2.38,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,0.66,0.11,20.0,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,38.36,0.41,1.08,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,16.42,-0.86,-4.98,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,0.46,0.02,4.55,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,0.0,0.0,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,0.57,0.04,7.55,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.13,0.0,0.0,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,0.14,0.07,100.0,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,0.01,0.01,,2021,7,3,2021-07,False,False
ASEAN,,2021-07-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,56.75,-0.2,-0.35,2021,7,3,2021-07,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,98.74,1.64,1.69,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,31.32,,,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,68.67,,,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,27.4,,,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,26.91,,,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,31.32,,,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,4.41,,,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,30.94,2.31,8.07,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,67.8,-0.67,-0.98,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,27.05,-0.17,-0.62,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,26.58,-0.12,-0.45,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,30.94,2.31,8.07,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,4.36,2.43,125.91,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,2.92,,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,41.27,,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,26.53,,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,20.23,,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,0.0,,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,0.87,,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,3.76,,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,3.99,,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,0.42,,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,2.89,0.36,14.23,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,40.75,-0.5,-1.21,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,26.2,-0.09,-0.34,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,19.98,-0.63,-3.06,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,0.0,0.0,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,0.85,-0.08,-8.6,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,3.71,0.15,4.21,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,3.94,2.51,175.52,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,0.42,-0.08,-16.0,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,98.74,1.64,1.69,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.47,0.19,14.84,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,53.11,-0.51,-0.95,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,16.52,-0.02,-0.12,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,1.27,0.07,5.83,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.47,0.19,14.84,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.2,0.12,150.0,2021,8,3,2021-08,True,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,552.77,-12.63,-2.23,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,0.65,0.08,14.04,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,36.59,-0.49,-1.32,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,15.93,0.03,0.19,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,0.48,-0.01,-2.04,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,0.0,0.0,,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,0.59,-0.05,-7.81,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.14,0.0,0.0,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,0.19,0.12,171.43,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,0.01,0.0,0.0,2021,8,3,2021-08,False,False
ASEAN,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,54.58,-0.32,-0.58,2021,8,3,2021-08,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,92.5,0.37,0.4,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,31.33,,,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,68.69,,,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,28.18,,,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,28.17,,,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,31.33,,,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,3.16,,,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,28.97,1.66,6.08,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,63.53,-1.29,-1.99,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,26.06,-0.29,-1.1,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,26.05,0.54,2.12,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,28.97,1.66,6.08,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,2.92,1.12,62.22,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,2.93,,,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,40.51,,,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,27.35,,,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,21.32,,,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,0.0,,,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,0.83,,,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,3.92,,,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,2.26,,,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,0.9,,,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,2.71,0.49,22.07,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,37.47,-1.0,-2.6,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,25.3,-0.06,-0.24,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,19.72,-0.08,-0.4,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,0.0,0.0,,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,0.76,-0.23,-23.23,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,3.62,0.13,3.72,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,2.09,0.69,49.29,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,0.83,0.43,107.5,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,92.5,0.37,0.4,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2021,9,3,2021-09,False,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.33,0.15,12.71,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,49.47,-1.0,-1.98,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,15.81,-0.12,-0.75,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,1.22,0.12,10.91,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.33,0.15,12.71,2021,9,3,2021-09,True,False
ASEAN,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.11,0.03,37.5,2021,9,3,2021-09,True,False
